Date,carat,depth,table,price,x,y,z,cut,color,clarity
21-09-12,0.7,63.9,58,3033,5.62,5.58,3.58,Good,D,VS2
24-09-12,0.92,64.4,58,3033,6.13,6.1,3.94,Fair,I,VS2
25-09-12,0.91,63,57,3033,6.19,6.1,3.87,Premium,H,SI1
26-09-12,0.91,61.6,57,3034,6.23,6.24,3.84,Ideal,I,SI2
27-09-12,0.91,60.2,59,3034,6.24,6.29,3.77,Good,I,SI2
28-09-12,0.7,61.4,57,3034,5.7,5.73,3.51,Ideal,G,VS1
01-10-12,0.72,63.8,57,3035,5.66,5.69,3.62,Very Good,E,VS2
02-10-12,0.71,59.5,57,3035,5.83,5.86,3.48,Ideal,E,VS2
03-10-12,0.72,62.4,59,3035,5.71,5.74,3.57,Ideal,G,VS1
04-10-12,0.78,62.4,57,3035,5.87,5.89,3.67,Ideal,D,SI1
05-10-12,0.71,60.6,57,3035,5.82,5.72,3.5,Ideal,D,SI1
08-10-12,0.8,62.9,56,3036,5.9,5.96,3.73,Very Good,H,VVS2
09-10-12,0.74,62.6,56,3036,5.73,5.81,3.61,Ideal,E,VS2
10-10-12,0.74,62.4,59,3036,5.73,5.8,3.6,Premium,D,SI1
11-10-12,0.61,62.4,58,3036,5.38,5.42,3.37,Ideal,D,VVS2
12-10-12,0.78,61,55,3036,6,5.96,3.65,Ideal,F,SI1
15-10-12,0.7,63.3,57,3037,5.59,5.63,3.55,Very Good,G,VVS1
16-10-12,0.32,63.3,56,561,4.34,4.35,2.75,Good,E,SI1
17-10-12,0.32,60.5,58,561,4.41,4.42,2.67,Premium,G,VS2
18-10-12,0.4,63.7,59,561,4.64,4.69,2.97,Good,H,SI2
19-10-12,0.32,62.5,60,561,4.32,4.38,2.72,Premium,G,VS2
22-10-12,0.32,61.4,56,561,4.37,4.39,2.69,Ideal,G,VS2
23-10-12,0.32,59.8,59,561,4.48,4.52,2.69,Premium,G,VS2
24-10-12,0.32,60.7,59,561,4.4,4.43,2.68,Premium,I,VVS2
25-10-12,0.32,60.2,57,561,4.42,4.45,2.67,Very Good,G,VS2
26-10-12,0.32,63.3,54,561,4.36,4.39,2.77,Good,G,VS2
31-10-12,0.32,63.1,57,561,4.34,4.37,2.75,Good,H,VS1
01-11-12,0.32,61.4,55,561,4.4,4.46,2.72,Ideal,G,VS2
02-11-12,0.32,59.8,57,561,4.43,4.46,2.66,Ideal,G,VS2
05-11-12,0.32,61.7,57,561,4.38,4.4,2.71,Ideal,G,VS2
06-11-12,0.32,62.3,58,561,4.34,4.39,2.72,Premium,H,VS1
07-11-12,0.32,63,57,561,4.32,4.35,2.73,Very Good,H,VS1
08-11-12,0.32,61.9,58,561,4.36,4.43,2.72,Premium,G,VS2
09-11-12,0.32,63.1,57,561,4.3,4.35,2.73,Good,G,VS2
12-11-12,0.32,63,57,561,4.37,4.39,2.76,Very Good,H,VS1
13-11-12,0.32,61.8,57,561,4.37,4.4,2.71,Ideal,G,VS2
14-11-12,0.32,61.7,58,561,4.37,4.41,2.71,Very Good,H,VS1
15-11-12,0.32,61.7,58,561,4.38,4.44,2.72,Premium,H,VS1
16-11-12,0.32,60.1,60,561,4.42,4.47,2.67,Very Good,E,SI1
19-11-12,0.32,61.8,55,561,4.41,4.42,2.73,Ideal,G,VS2
20-11-12,0.32,61.7,60,561,4.32,4.4,2.69,Premium,G,VS2
21-11-12,0.32,63.4,55,561,4.35,4.36,2.76,Good,E,SI1
23-11-12,0.32,62.6,58,561,4.37,4.39,2.74,Very Good,G,VS2
26-11-12,0.32,62.3,58,561,4.36,4.41,2.73,Premium,G,VS2
27-11-12,0.32,61.6,57,561,4.39,4.41,2.71,Ideal,G,VS2
28-11-12,0.32,61.9,55,561,4.4,4.42,2.73,Ideal,H,VS1
29-11-12,0.32,60.2,56,561,4.44,4.49,2.69,Ideal,H,VS1
30-11-12,0.72,62.2,58,3037,5.72,5.75,3.57,Ideal,E,SI1
03-12-12,0.76,61.4,57,3038,5.85,5.88,3.6,Ideal,H,VS2
04-12-12,0.7,61.5,56,3038,5.71,5.73,3.52,Ideal,H,VS2
05-12-12,0.73,62.2,56,3038,5.76,5.79,3.59,Ideal,E,SI1
06-12-12,0.7,61,59,3039,5.67,5.7,3.47,Very Good,G,VVS2
07-12-12,0.7,64.9,59,3039,5.56,5.59,3.62,Fair,F,VS1
10-12-12,0.77,62.1,58,3040,5.84,5.89,3.64,Very Good,D,SI1
11-12-12,0.92,61.5,59,3040,6.27,6.21,3.84,Premium,I,SI2
12-12-12,0.73,61.8,57,3041,5.78,5.81,3.58,Ideal,G,VS1
13-12-12,0.71,62.7,57,3041,5.66,5.7,3.56,Ideal,F,VS1
14-12-12,0.71,61.7,55,3041,5.73,5.77,3.55,Ideal,F,VS1
17-12-12,0.81,59.4,56,3042,5.97,6.11,3.59,Good,I,VS1
18-12-12,0.71,62.5,57,3042,5.73,5.7,3.57,Ideal,G,VVS2
19-12-12,0.72,60.4,58,3043,5.77,5.82,3.5,Very Good,G,VVS2
20-12-12,0.81,61.9,59,3043,5.97,5.95,3.69,Premium,F,SI1
21-12-12,0.81,61.3,56,3043,6.27,6.23,3.83,Ideal,I,SI1
24-12-12,0.77,59.6,60,3044,5.95,5.97,3.55,Very Good,F,SI1
26-12-12,0.83,62.1,57,3044,6.03,5.95,3.72,Ideal,G,SI1
27-12-12,0.71,62.2,55,3045,5.68,5.74,3.56,Very Good,F,VS1
28-12-12,0.71,61.2,57,3045,5.73,5.77,3.52,Very Good,F,VS1
31-12-12,0.78,62.4,58,3045,5.83,5.86,3.65,Very Good,F,SI1
02-01-13,0.71,62.8,56,3045,5.67,5.7,3.57,Very Good,D,VS2
03-01-13,0.72,60.2,60,3045,5.76,5.81,3.48,Premium,D,VS2
04-01-13,1.14,60.2,57,3045,6.81,6.71,4.07,Ideal,J,SI1
07-01-13,0.75,60.8,56,3045,5.91,5.89,3.59,Ideal,E,SI1
08-01-13,0.75,59.7,62,3046,5.89,5.94,3.53,Very Good,D,SI1
09-01-13,0.7,61.1,61,3046,5.67,5.69,3.47,Good,G,VVS2
10-01-13,0.79,61.5,58,3047,5.94,5.97,3.66,Very Good,F,SI1
11-01-13,0.73,66,54,3047,5.56,5.66,3.7,Fair,D,VS1
14-01-13,0.91,60.1,62,3047,6.24,6.2,3.73,Premium,G,SI2
15-01-13,0.91,62.8,59,3047,6.14,6.12,3.85,Premium,G,SI2
16-01-13,0.93,62.3,57,3047,6.22,6.2,3.87,Ideal,I,SI2
17-01-13,0.82,63.9,56.9,3048,5.85,5.92,3.76,Very Good,F,SI1
18-01-13,0.75,61.8,57,3048,5.78,5.81,3.58,Very Good,D,SI1
22-01-13,0.72,58.7,59,3048,5.94,5.88,3.47,Premium,H,IF
23-01-13,0.72,61.8,56,3048,5.7,5.76,3.55,Ideal,G,SI1
24-01-13,0.72,57.9,60,3048,5.97,5.91,3.44,Good,E,VS1
25-01-13,0.72,63.1,56,3048,5.7,5.65,3.58,Very Good,E,VS1
28-01-13,0.9,62.6,55,3048,6.13,6.11,3.83,Ideal,J,VS1
29-01-13,0.72,60.5,57,3048,5.89,5.85,3.55,Premium,D,SI1
30-01-13,0.72,62.6,54,3048,5.78,5.72,3.6,Premium,D,SI1
31-01-13,0.75,61.4,55,3049,5.8,5.86,3.58,Ideal,E,SI1
01-02-13,0.66,61.6,57,3049,5.64,5.57,3.45,Ideal,D,VVS2
04-02-13,0.83,61.9,53,3049,6.08,6.04,3.75,Ideal,E,SI2
05-02-13,0.62,58.1,63,3050,5.59,5.66,3.27,Very Good,D,VVS2
06-02-13,0.8,63.1,56,3050,5.93,5.83,3.71,Very Good,E,SI1
07-02-13,0.76,61.3,55,3050,5.87,5.93,3.62,Ideal,H,SI1
08-02-13,0.76,61.4,55,3050,5.82,5.9,3.6,Ideal,H,SI1
11-02-13,0.82,61.8,56,3050,5.95,5.99,3.69,Good,E,SI2
12-02-13,0.81,62.1,57,3050,5.97,5.91,3.69,Ideal,E,SI2
13-02-13,1.02,63.1,60,3051,6.31,6.4,4.01,Good,E,I1
14-02-13,0.66,60.5,59,3051,5.69,5.74,3.46,Very Good,G,IF
15-02-13,0.7,62.5,55,3052,5.65,5.71,3.55,Very Good,D,VS2
19-02-13,0.77,61.2,57,3052,5.93,5.97,3.64,Ideal,F,VS2
20-02-13,0.7,60.2,61,3052,5.66,5.74,3.43,Very Good,G,VVS2
21-02-13,1.03,66.1,56,3052,6.26,6.2,4.12,Fair,G,SI1
22-02-13,0.7,62.6,58,3053,5.67,5.7,3.56,Very Good,D,VS2
25-02-13,0.71,59.9,59,3053,5.79,5.83,3.48,Very Good,E,VS2
26-02-13,0.7,62.8,59,3053,5.65,5.69,3.56,Very Good,F,VS1
27-02-13,0.71,60.9,56,3053,5.77,5.83,3.53,Ideal,E,VS2
28-02-13,0.81,62.3,54,3053,5.94,5.98,3.72,Ideal,F,SI2
01-03-13,0.78,61,56,3053,5.92,5.98,3.63,Ideal,E,SI2
04-03-13,0.75,61.3,57,3053,5.84,5.91,3.6,Ideal,E,SI1
05-03-13,0.79,63.2,56,3053,5.91,5.83,3.71,Very Good,E,SI1
06-03-13,0.79,62.3,56,3053,5.94,5.87,3.68,Premium,G,VS1
07-03-13,0.79,61.3,59,3053,5.97,5.91,3.64,Premium,G,VS1
08-03-13,0.79,62.1,54,3053,5.96,5.92,3.69,Ideal,E,SI1
11-03-13,0.7,62.9,60,3054,5.62,5.67,3.55,Very Good,D,VS1
12-03-13,1.01,61.1,60,3054,6.46,6.41,3.93,Premium,H,SI2
13-03-13,1.01,61.9,58,3054,6.45,6.41,3.98,Premium,I,SI2
14-03-13,1.01,66.1,58,3054,6.21,6.04,4.05,Fair,I,SI2
15-03-13,1.01,68.1,59,3054,6.14,6.11,4.17,Fair,I,SI2
18-03-13,0.78,60.9,57,3055,5.93,5.97,3.62,Very Good,E,SI1
19-03-13,0.65,59.9,58,3056,5.63,5.69,3.39,Very Good,D,VVS2
20-03-13,0.61,60.8,56,3056,5.5,5.47,3.34,Ideal,E,VVS2
21-03-13,0.78,61.7,56,3056,5.9,5.93,3.65,Ideal,G,SI1
22-03-13,0.76,62.4,54,3056,5.84,5.86,3.65,Ideal,E,SI1
25-03-13,0.9,61.5,61,3057,6.13,6.16,3.78,Very Good,I,SI2
26-03-13,0.92,60.2,61,3057,6.27,6.32,3.79,Very Good,D,SI2
27-03-13,0.57,61.1,55,3057,5.36,5.44,3.3,Ideal,F,VVS1
28-03-13,0.76,59.9,61,3057,5.89,5.98,3.56,Good,F,VS1
01-04-13,0.9,60.7,58,3057,6.17,6.21,3.76,Good,I,SI2
02-04-13,0.82,64.9,58,3057,5.82,5.77,3.76,Fair,H,SI1
03-04-13,0.91,63.9,56,3058,6.11,6.06,3.89,Good,F,SI2
04-04-13,0.79,61.4,59,3058,5.96,5.89,3.64,Premium,D,SI1
05-04-13,0.91,61.6,58,3058,6.28,6.23,3.85,Premium,J,VS2
08-04-13,0.72,62.1,59,3059,5.69,5.74,3.55,Very Good,F,VS1
09-04-13,0.81,62.9,56,3059,5.87,5.9,3.7,Very Good,E,SI2
10-04-13,0.71,61.8,56,3059,5.74,5.78,3.56,Very Good,E,VS1
11-04-13,1.03,62.4,57,3060,6.41,6.45,4.01,Very Good,G,I1
12-04-13,0.9,63.6,57,3060,6.1,6.04,3.86,Good,G,SI2
15-04-13,0.74,62.4,57,3061,5.76,5.81,3.61,Very Good,H,VVS1
16-04-13,0.7,61.1,55,3061,5.72,5.77,3.51,Very Good,E,VS1
17-04-13,0.71,63.3,56,3061,5.64,5.68,3.58,Very Good,E,VS1
18-04-13,0.9,63.8,56,3061,6.11,6.14,3.91,Very Good,J,SI1
19-04-13,0.71,61.5,55,3061,5.75,5.79,3.55,Ideal,G,SI1
22-04-13,0.91,57.9,60,3061,6.46,6.39,3.72,Good,I,SI2
23-04-13,0.71,62.8,57,3062,5.67,5.57,3.53,Fair,G,VVS1
24-04-13,0.7,58.7,60,3062,5.8,5.75,3.39,Premium,F,VVS2
25-04-13,0.72,61.5,56.5,3062,5.76,5.79,3.55,Ideal,D,SI1
26-04-13,0.9,65.7,63,3062,6.01,5.96,3.93,Fair,F,SI2
29-04-13,0.71,62.2,59,3062,5.71,5.61,3.52,Premium,E,VS2
30-04-13,0.71,62,61,3062,5.71,5.65,3.52,Premium,E,VS2
01-05-13,0.93,60.3,58,3062,6.37,6.31,3.82,Premium,J,VS1
02-05-13,0.7,62.2,57,3063,5.63,5.68,3.52,Very Good,E,VS1
03-05-13,0.7,62.5,56,3063,5.64,5.68,3.54,Very Good,E,VS1
06-05-13,0.7,59.4,61,3063,5.79,5.83,3.45,Good,E,VS1
07-05-13,0.71,63.3,59,3064,5.64,5.68,3.58,Very Good,E,VS1
08-05-13,0.76,61.7,62,3064,5.85,5.82,3.6,Premium,E,VS2
09-05-13,0.7,61.4,56,3064,5.72,5.75,3.52,Ideal,F,VS2
10-05-13,0.7,61.6,55,3064,5.72,5.75,3.53,Ideal,F,VS2
13-05-13,0.8,61.4,56,3064,5.99,5.93,3.66,Ideal,F,SI2
14-05-13,0.72,63,58,3065,5.69,5.73,3.6,Very Good,E,VS2
15-05-13,0.7,61.5,56,3065,5.7,5.75,3.52,Ideal,G,VS1
16-05-13,0.65,61.5,55,3065,5.6,5.62,3.45,Ideal,H,IF
17-05-13,0.85,61.4,60,3066,6.05,6.13,3.74,Very Good,D,SI2
20-05-13,0.77,61.4,56,3066,5.9,5.93,3.63,Ideal,I,VS1
21-05-13,0.71,62,57,3066,5.7,5.75,3.55,Ideal,F,VS1
22-05-13,0.71,62.1,57,3066,5.73,5.76,3.57,Ideal,F,VS1
23-05-13,0.8,62.5,56,3066,5.94,5.99,3.73,Ideal,F,SI2
24-05-13,0.8,61.8,59,3066,5.94,5.96,3.68,Ideal,F,SI2
28-05-13,0.73,63.1,55,3066,5.77,5.71,3.62,Very Good,E,VS2
29-05-13,0.9,63.7,62,3067,6.01,6.07,3.85,Good,G,SI2
30-05-13,0.78,62.7,55,3067,5.87,5.9,3.69,Ideal,E,SI1
31-05-13,0.7,63.4,60,3068,5.63,5.66,3.58,Very Good,E,VS1
03-06-13,0.7,62.6,56,3068,5.65,5.69,3.55,Ideal,E,VS2
04-06-13,0.85,60,57,3070,6.1,6.16,3.68,Very Good,I,VS2
05-06-13,0.8,62.9,56,3070,5.88,5.95,3.72,Very Good,G,SI1
06-06-13,0.8,62.6,59,3070,5.84,5.91,3.68,Very Good,E,SI2
07-06-13,0.92,59,63,3070,6.3,6.35,3.73,Good,J,SI2
10-06-13,0.8,62.1,56,3071,6.01,5.85,3.68,Very Good,G,SI1
11-06-13,0.82,61.6,56,3071,6.05,6.01,3.72,Ideal,I,VS1
12-06-13,0.71,62.7,61,3072,5.64,5.68,3.55,Good,G,VVS1
13-06-13,0.7,63.1,56,3073,5.64,5.67,3.57,Very Good,G,VVS1
14-06-13,0.79,58.5,61,3073,6.03,6.08,3.54,Very Good,F,SI1
17-06-13,0.7,61.6,55,3073,5.72,5.75,3.53,Ideal,G,VVS1
18-06-13,0.75,61.6,55,3073,5.86,5.89,3.62,Ideal,G,VS2
19-06-13,0.71,62.2,57,3073,5.69,5.73,3.55,Ideal,E,VS2
20-06-13,0.62,61.9,59,3073,5.62,5.5,3.44,Premium,E,VVS1
21-06-13,1.03,60.8,57,3073,6.55,6.51,3.97,Premium,G,I1
24-06-13,0.7,58,65,3073,5.81,5.73,3.39,Good,D,VS2
25-06-13,0.78,61.7,58,3074,5.87,5.92,3.64,Very Good,G,VS2
26-06-13,0.9,67,56,3074,5.91,5.83,3.93,Fair,I,VVS2
27-06-13,0.77,61.4,55,3074,5.89,5.93,3.63,Ideal,H,VS1
28-06-13,0.9,63.7,56,3074,6.1,6.06,3.87,Good,G,SI1
01-07-13,0.72,61.8,58,3075,5.73,5.76,3.55,Very Good,D,VS2
02-07-13,0.72,62.6,59,3075,5.69,5.72,3.57,Very Good,D,VS2
03-07-13,0.71,61.4,56,3075,5.71,5.73,3.51,Very Good,F,SI2
05-07-13,0.7,62.4,57,3075,5.64,5.67,3.53,Very Good,D,SI1
08-07-13,0.72,62.2,57,3075,5.72,5.75,3.57,Ideal,H,VVS1
09-07-13,0.76,61.7,56,3075,5.87,5.9,3.63,Ideal,I,VS2
10-07-13,0.76,62.8,57,3075,5.81,5.85,3.66,Ideal,D,SI1
11-07-13,0.79,62.9,55,3075,5.93,5.86,3.71,Ideal,E,SI1
12-07-13,0.79,60.4,59,3077,5.97,5.99,3.61,Very Good,E,SI1
15-07-13,0.79,63.7,58,3077,5.79,5.85,3.71,Very Good,E,SI1
16-07-13,0.73,62.7,56,3077,5.75,5.8,3.62,Ideal,E,VS2
17-07-13,0.71,64.7,58,3077,5.61,5.58,3.62,Fair,D,VS2
18-07-13,0.71,60.3,62,3077,5.76,5.69,3.45,Premium,D,VS2
19-07-13,0.75,63.6,58,3078,5.65,5.77,3.63,Good,D,SI1
22-07-13,0.72,62.5,59,3078,5.7,5.73,3.57,Premium,E,VS2
23-07-13,0.83,62.7,56,3078,6.01,5.98,3.76,Premium,D,SI2
24-07-13,0.76,61.3,56,3079,5.79,5.83,3.56,Ideal,E,VS2
25-07-13,0.94,63.8,60,3079,6.21,6.14,3.94,Good,I,SI2
26-07-13,0.91,62.5,66,3079,6.08,6.01,3.78,Fair,D,SI2
29-07-13,1,62.3,58,3080,6.33,6.38,3.96,Very Good,E,I1
30-07-13,1,61.3,57,3080,6.41,6.44,3.94,Ideal,H,I1
31-07-13,1,66.6,57,3080,6.07,6.03,4.03,Fair,J,VS1
01-08-13,1,59.4,60,3080,6.49,6.4,3.83,Premium,H,SI2
02-08-13,1,62.8,60,3080,6.46,6.34,4.02,Premium,H,SI2
05-08-13,0.82,61.1,60,3080,6.02,5.96,3.66,Premium,F,SI1
06-08-13,0.71,61.8,55,3080,5.75,5.78,3.56,Ideal,H,VS2
07-08-13,0.71,61.8,55,3080,5.73,5.75,3.55,Ideal,H,VS2
08-08-13,0.79,63.2,57,3081,5.81,5.86,3.69,Very Good,D,SI2
09-08-13,0.75,62.1,57,3081,5.8,5.82,3.61,Ideal,F,VS2
12-08-13,0.79,62,55,3081,5.93,5.95,3.68,Ideal,F,SI1
13-08-13,0.71,62.2,57,3081,5.74,5.7,3.56,Ideal,E,VS1
14-08-13,0.8,63.5,58,3082,5.89,5.85,3.73,Very Good,F,SI1
15-08-13,0.91,63.4,55,3082,6.18,6.15,3.91,Very Good,H,SI1
16-08-13,0.6,62.5,53.7,3082,5.35,5.43,3.38,Ideal,E,VVS1
19-08-13,0.6,62,53.7,3082,5.4,5.44,3.36,Ideal,E,VVS1
20-08-13,0.7,57.7,60,3082,5.83,5.86,3.37,Good,D,VS2
21-08-13,0.91,63.5,55,3082,6.22,6.12,3.92,Very Good,J,VS1
22-08-13,0.71,58.6,62,3082,5.88,5.82,3.43,Premium,F,VS1
23-08-13,0.86,61.3,59,3082,6.17,6.1,3.76,Premium,H,VS2
26-08-13,0.8,61,56,3082,6.05,5.98,3.67,Ideal,F,SI1
27-08-13,0.8,60.1,58,3082,6.07,6.05,3.64,Premium,F,SI1
28-08-13,0.8,61.1,58,3082,5.94,5.9,3.62,Premium,D,SI2
29-08-13,0.92,62.1,60,3083,6.21,6.26,3.87,Premium,F,SI2
30-08-13,0.72,63.2,57,3083,5.69,5.73,3.61,Very Good,F,VS1
03-09-13,1.01,59.4,62,3083,6.47,6.43,3.83,Premium,H,SI2
04-09-13,0.71,61.8,55,3084,5.72,5.74,3.54,Very Good,D,VS2
05-09-13,0.72,61,59,3084,5.73,5.78,3.51,Very Good,E,SI2
06-09-13,0.81,62.9,59,3084,5.95,5.84,3.71,Premium,I,VVS2
09-09-13,0.53,61.8,55,3084,5.19,5.24,3.22,Ideal,E,VVS1
10-09-13,0.61,62.2,56,3084,5.43,5.47,3.39,Ideal,E,VVS1
11-09-13,0.85,62,54,3084,6.08,6.11,3.78,Ideal,G,SI1
12-09-13,0.75,62.6,58,3084,5.73,5.78,3.6,Good,E,VS2
13-09-13,0.9,64.1,57,3084,6.09,6.07,3.9,Good,E,SI2
16-09-13,0.9,63.4,62,3084,6.02,6,3.81,Very Good,E,SI2
17-09-13,0.9,60.7,61,3084,6.22,6.16,3.76,Premium,E,SI2
18-09-13,0.9,59.5,61,3084,6.3,6.24,3.73,Premium,E,SI2
19-09-13,0.9,64.5,55,3084,6.12,6.03,3.92,Fair,E,SI2
20-09-13,0.9,65.8,58,3084,6.02,5.98,3.95,Fair,E,SI2
23-09-13,0.9,63,57,3084,6.08,6.05,3.82,Premium,E,SI2
24-09-13,0.81,61.6,56,3084,6.03,5.98,3.7,Ideal,H,VS2
25-09-13,0.81,61.2,60,3084,6,5.99,3.67,Premium,G,VS2
26-09-13,0.9,63.1,54,3084,6.2,6.17,3.9,Very Good,E,SI2
27-09-13,1.02,64.5,56,3084,6.28,6.25,4.04,Fair,I,SI2
30-09-13,0.72,62.4,56,3084,5.76,5.72,3.58,Ideal,F,VS1
01-10-13,0.75,63.9,56,3085,5.73,5.75,3.67,Very Good,D,SI1
02-10-13,0.84,59.2,59,3086,6.19,6.14,3.65,Premium,E,SI2
03-10-13,0.75,61.8,55,3086,5.85,5.87,3.62,Ideal,E,VS1
04-10-13,0.7,63.9,58,3087,5.58,5.62,3.58,Good,D,VS2
07-10-13,0.7,63.2,60,3087,5.56,5.61,3.53,Good,D,VS2
08-10-13,0.91,63,57,3087,6.1,6.19,3.87,Very Good,H,SI1
09-10-13,0.7,64.1,59,3087,5.49,5.56,3.54,Good,D,VS2
10-10-13,0.76,62.4,57,3087,5.83,5.87,3.65,Ideal,E,SI1
11-10-13,0.74,61.9,56,3087,5.84,5.79,3.6,Ideal,D,VS2
14-10-13,1.01,63.7,60,3088,6.4,6.29,4.05,Good,J,SI2
15-10-13,1.01,63.3,53,3088,6.35,6.31,4.01,Very Good,J,SI2
16-10-13,0.79,60.7,60,3089,5.95,5.97,3.62,Premium,F,VS2
17-10-13,0.77,61.3,56,3089,5.87,5.91,3.61,Ideal,H,SI1
18-10-13,0.73,61.4,57,3089,5.74,5.79,3.54,Ideal,G,SI1
21-10-13,0.73,60.9,57,3089,5.81,5.85,3.55,Ideal,G,SI1
22-10-13,0.73,60.6,57,3089,5.84,5.87,3.55,Ideal,G,SI1
23-10-13,0.73,61.9,55,3089,5.76,5.8,3.58,Ideal,G,SI1
24-10-13,0.73,61.2,57,3089,5.79,5.86,3.56,Ideal,G,SI1
25-10-13,0.73,61.7,57,3089,5.78,5.81,3.57,Ideal,G,SI1
28-10-13,0.71,62.5,57,3090,5.71,5.68,3.56,Ideal,D,VS1
29-10-13,0.58,61.7,55,3090,5.36,5.39,3.31,Ideal,F,VVS1
30-10-13,0.87,62.2,56,3090,6.03,6.13,3.78,Ideal,F,SI2
31-10-13,0.71,58.1,62,3090,5.89,5.84,3.41,Premium,D,VS1
01-11-13,0.72,60.8,57,3091,5.79,5.82,3.53,Ideal,E,VS2
04-11-13,0.92,60.9,62,3091,6.31,6.26,3.83,Premium,J,VS2
05-11-13,1.2,60.3,58,3091,6.82,6.77,4.1,Premium,G,I1
06-11-13,0.8,62.9,60,3091,5.89,5.87,3.7,Premium,E,SI1
07-11-13,0.98,63.4,57,3091,6.41,6.32,4.04,Very Good,H,SI2
08-11-13,0.7,60.7,58,3092,5.7,5.73,3.47,Very Good,D,VS2
11-11-13,0.7,61.6,58,3092,5.66,5.7,3.5,Ideal,D,VS2
12-11-13,0.7,62.3,55,3092,5.67,5.7,3.54,Ideal,D,VS2
13-11-13,0.8,63.1,58,3093,5.89,5.93,3.73,Very Good,F,SI1
14-11-13,0.7,62,57,3093,5.68,5.71,3.53,Ideal,E,VS2
15-11-13,0.7,61.9,57,3093,5.69,5.72,3.53,Ideal,D,VS1
18-11-13,0.72,62.1,57,3093,5.76,5.74,3.57,Ideal,E,VVS2
19-11-13,0.71,62.5,57,3095,5.7,5.73,3.57,Ideal,G,VVS2
20-11-13,0.7,63.4,57,3095,5.63,5.67,3.58,Very Good,E,VS1
21-11-13,0.81,62.3,59,3095,5.93,5.98,3.71,Very Good,G,SI1
22-11-13,0.94,62.3,59,3095,6.32,6.23,3.91,Premium,F,SI2
25-11-13,0.9,62.4,56,3095,6.13,6.05,3.8,Premium,H,SI1
26-11-13,0.71,63.1,59,3096,5.64,5.67,3.57,Very Good,D,VS2
27-11-13,0.71,63,58,3096,5.65,5.68,3.57,Very Good,D,VS2
29-11-13,0.77,63.1,57,3096,5.83,5.86,3.69,Good,H,VVS1
02-12-13,0.91,62.1,56,3096,6.26,6.21,3.87,Premium,F,SI2
03-12-13,0.81,61.3,56,3097,6.23,6.27,3.83,Ideal,I,SI1
04-12-13,0.81,60.3,59,3097,5.98,6.05,3.63,Premium,F,SI1
05-12-13,0.52,61.8,55,3097,5.19,5.2,3.21,Ideal,E,VVS1
06-12-13,0.53,61.6,55,3097,5.21,5.27,3.23,Ideal,D,VVS1
09-12-13,1.29,64.2,54,3098,6.93,6.83,4.42,Good,I,I1
10-12-13,0.9,60.4,58,3099,6.25,6.31,3.79,Very Good,I,SI2
11-12-13,0.72,61.8,57,3099,5.76,5.73,3.55,Ideal,D,VS2
12-12-13,0.94,63,59,3099,6.16,6.1,3.86,Premium,G,SI2
13-12-13,0.93,62.3,57,3101,6.2,6.22,3.87,Ideal,I,SI2
16-12-13,0.74,61.5,54,3101,5.84,5.86,3.6,Ideal,F,VVS2
17-12-13,0.81,62.1,55,3101,5.94,5.98,3.7,Ideal,E,SI2
18-12-13,0.71,62.2,59,3101,5.79,5.76,3.59,Premium,E,VS2
19-12-13,0.72,60.5,57,3102,5.85,5.89,3.55,Very Good,D,SI1
20-12-13,0.9,62.6,55,3102,6.11,6.13,3.83,Very Good,J,VS1
23-12-13,0.72,61.3,56,3102,5.77,5.82,3.55,Ideal,G,VS1
24-12-13,0.9,62.6,54,3102,6.16,6.23,3.88,Ideal,J,SI1
26-12-13,0.83,61.9,53,3103,6.04,6.08,3.75,Ideal,E,SI2
27-12-13,0.66,61.6,57,3103,5.57,5.64,3.45,Ideal,D,VVS2
30-12-13,0.71,62.2,56,3103,5.7,5.75,3.56,Ideal,E,VS2
31-12-13,0.78,61.8,59,3103,5.93,5.88,3.65,Premium,D,SI1
02-01-14,0.81,63.6,57,3104,5.87,5.9,3.74,Very Good,H,VS1
03-01-14,0.71,63.3,58,3104,5.67,5.64,3.58,Very Good,F,VVS1
06-01-14,0.9,55.9,62,3104,6.35,6.42,3.57,Fair,G,SI2
07-01-14,0.9,64.7,58,3104,5.94,6.03,3.87,Fair,G,SI2
08-01-14,0.9,62.8,55,3104,6.19,6.14,3.87,Ideal,I,SI2
09-01-14,0.7,62.6,59,3105,5.66,5.62,3.53,Premium,F,VVS2
10-01-14,0.78,61.9,56,3105,5.91,5.94,3.67,Ideal,I,VS1
13-01-14,0.78,60.7,56,3105,5.97,6.03,3.64,Ideal,I,VS1
14-01-14,0.9,59.5,63,3105,6.31,6.26,3.74,Very Good,H,SI2
15-01-14,0.9,62.4,61,3105,6.11,6.03,3.79,Premium,H,SI2
16-01-14,0.9,61.1,63,3105,6.19,6.12,3.76,Very Good,H,SI2
17-01-14,1.52,57.3,58,3105,7.53,7.42,4.28,Good,E,I1
21-01-14,1.52,57.3,58,3105,7.53,7.42,4.28,Good,E,I1
22-01-14,0.9,59.8,56,3105,6.27,6.24,3.74,Ideal,J,VS2
23-01-14,0.9,65.6,58,3105,6.05,5.95,3.95,Fair,H,SI2
24-01-14,0.75,58.9,60,3105,5.99,5.97,3.52,Premium,D,SI1
27-01-14,0.7,61.2,56,3105,5.75,5.68,3.5,Premium,G,VVS1
